district,district_en,community,title,layout,bedrooms,area_sqm,orientation,decoration,decoration_en,floor_level,floor_level_en,total_floors,build_year,property_age,building_type,building_type_en,total_price_wan,total_price_yuan,unit_price_yuan_sqm,tags,listing_url
jiading,Jiading,龙湖蔚澜香醍,区总推荐 龙湖品质墅区人车分流，少有的边套联排别墅,5室3厅,5.0,377.6,东南 北,简装,Basic Furnished,,Unknown,1.0,2013.0,12.0,板楼,Slab,1576.0,15760000.0,41738.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115355210.html
jiading,Jiading,嘉城雅颂湾,商品成熟社区，远离航道噪音~外环首站，户型正,2室2厅,2.0,88.12,南 北,精装,Fully Furnished,高,High,6.0,2008.0,17.0,板楼,Slab,285.0,2850000.0,32343.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110993114.html
jiading,Jiading,中建溪岸澜庭,西环中芯印象城旁，枕水低密电梯花园洋房，精装带车位,3室2厅,3.0,123.51,南,精装,Fully Furnished,,Unknown,8.0,2014.0,11.0,板楼,Slab,610.0,6100000.0,49389.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115196556.html
jiading,Jiading,丰庄十二街坊,总裁请看过来，低总价两房+中间楼层，采光好！,2室1厅,2.0,49.72,南,简装,Basic Furnished,中,Mid,6.0,1997.0,28.0,板楼,Slab,170.0,1700000.0,34192.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115655249.html
jiading,Jiading,季景铭郡,银翔湖畔，品质两房，所见即所得,2室1厅,2.0,81.24,南,精装,Fully Furnished,中,Mid,21.0,2014.0,11.0,板楼,Slab,365.0,3650000.0,44929.0,VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115403667.html
jiading,Jiading,绿洲香格丽花园(公寓),店长推荐聚焦房全新装修一楼带院子有地下室南北通风,4室2厅,4.0,232.27,南 北,精装,Fully Furnished,低,Low,13.0,2013.0,12.0,板楼,Slab,378.0,3780000.0,16275.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112445500.html
jiading,Jiading,丰庄二村,全明户型+楼层好+采光好+美丽家园+金沙公园+步行街！,2室1厅,2.0,71.34,南 北,精装,Fully Furnished,中,Mid,6.0,1997.0,28.0,板楼,Slab,265.0,2650000.0,37147.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115008534.html
jiading,Jiading,泰辰沙河茗苑,近万达商圈，近地铁，品质电梯房，诚意出售,1室1厅,1.0,56.04,南,精装,Fully Furnished,高,High,13.0,2012.0,13.0,板楼,Slab,210.0,2100000.0,37474.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115424791.html
jiading,Jiading,龙湖青云阙,龙湖品质 次新房 地铁200米 14号线嘉闵线交汇处,3室2厅,3.0,107.61,南 北,精装,Fully Furnished,低,Low,13.0,2024.0,1.0,板楼,Slab,575.0,5750000.0,53434.0,近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115589213.html
jiading,Jiading,真建七街坊,S级开单好房 近地铁 出行方便  配套齐全 中间楼层,2室1厅,2.0,67.65,南,简装,Basic Furnished,中,Mid,6.0,1999.0,26.0,板楼,Slab,254.0,2540000.0,37547.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115805607.html
jiading,Jiading,保利家园北区,南北通户型业主急售shubao好配套成熟,2室2厅,2.0,87.84,南 北,简装,Basic Furnished,,Unknown,18.0,2009.0,16.0,板楼,Slab,320.0,3200000.0,36430.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115812020.html
jiading,Jiading,白银时代尚苑,白银时代尚苑 2室2厅 南 北,2室2厅,2.0,90.28,南 北,精装,Fully Furnished,中,Mid,25.0,2013.0,12.0,板楼,Slab,368.0,3680000.0,40763.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115745107.html
jiading,Jiading,远香舫嘉苑,远香舫嘉苑 3室2厅 南,3室2厅,3.0,135.44,南,简装,Basic Furnished,低,Low,18.0,2012.0,13.0,板楼,Slab,350.0,3500000.0,25842.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115714240.html
jiading,Jiading,莱英北郡,92方正飞机户型 后排花园 采光视野好,3室2厅,3.0,92.45,南,精装,Fully Furnished,低,Low,18.0,2014.0,11.0,板楼,Slab,235.0,2350000.0,25420.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115612267.html
jiading,Jiading,白鹤小区,白鹤小区 大两房 南北通风 带电梯 楼层高 得房率高,3室1厅,3.0,94.99,南 北,简装,Basic Furnished,高,High,7.0,1999.0,26.0,板楼,Slab,265.0,2650000.0,27898.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115140637.html
jiading,Jiading,湖畔天下一期,湖畔天下 三房两卫 二次精装修 高区湖景 人车分流,3室2厅,3.0,103.94,南 北,精装,Fully Furnished,高,High,18.0,2015.0,10.0,板楼,Slab,468.0,4680000.0,45026.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115780336.html
jiading,Jiading,上隽嘉苑,2+1南北通户型，小区前排位置 没有遮挡,2室2厅,2.0,86.59,南 北,其他,Other,,Unknown,21.0,2011.0,14.0,板楼,Slab,350.0,3500000.0,40421.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115453452.html
jiading,Jiading,上隽嘉苑,精装大一房，落地窗，采光好，看房方便，诚意出售,1室2厅,1.0,69.77,南,精装,Fully Furnished,,Unknown,21.0,2011.0,14.0,板楼,Slab,235.0,2350000.0,33683.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115522930.html
jiading,Jiading,金鼎香樟苑(西区),南北大两房—中高层采光视野好—地铁口—得房率高,2室1厅,2.0,95.41,南 北,毛坯,Bare Shell,中,Mid,18.0,2012.0,13.0,板楼,Slab,428.0,4280000.0,44860.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115640678.html
jiading,Jiading,惠民家园,店总推荐，业主诚心出售，看房方便，精装三房拎包入住,3室2厅,3.0,97.99,南 北,精装,Fully Furnished,高,High,18.0,2012.0,13.0,板楼,Slab,323.8,3238000.0,33045.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114783592.html
jiading,Jiading,迎园新村二坊,双南户型 配套齐全，楼层好，采光通风好,2室1厅,2.0,55.87,南,精装,Fully Furnished,中,Mid,6.0,1994.0,31.0,板楼,Slab,98.0,980000.0,17541.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115716651.html
jiading,Jiading,大成名庭三期,两房价格买三房+推窗见绿+自带大院子+纯人车分流小区,3室2厅,3.0,111.35,南 北,毛坯,Bare Shell,低,Low,26.0,2019.0,6.0,,Unknown,260.0,2600000.0,23350.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115116746.html
jiading,Jiading,保利梧桐语(公寓),新上大露台 全明户型 保利物业 有车位,3室2厅,3.0,89.32,南 北,精装,Fully Furnished,低,Low,18.0,2012.0,13.0,板楼,Slab,270.0,2700000.0,30229.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115811007.html
jiading,Jiading,南苑一村,低总价，户型方正，采光好满五税费低,2室1厅,2.0,59.68,南 北,简装,Basic Furnished,高,High,6.0,1994.0,31.0,板楼,Slab,89.0,890000.0,14913.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115291650.html
jiading,Jiading,富友嘉园,大虹桥三轨交汇  精装两房  前后露台 诚心出售,2室2厅,2.0,71.09,南 北,精装,Fully Furnished,低,Low,6.0,2005.0,20.0,板楼,Slab,242.0,2420000.0,34042.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115788989.html
jiading,Jiading,南华小区,房子步行200到南翔老街，步行200乘坐公交精装拎包入住,2室1厅,2.0,44.81,南,精装,Fully Furnished,中,Mid,6.0,1987.0,38.0,板楼,Slab,130.0,1300000.0,29012.0,VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115791868.html
jiading,Jiading,水岸秀苑,店长主推，小区中间位置！带有阁楼，诚意出售！,2室2厅,2.0,74.26,南 北,精装,Fully Furnished,高,High,4.0,2005.0,20.0,板楼,Slab,238.0,2380000.0,32050.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114621008.html
jiading,Jiading,南华二村(嘉定),南华二村(嘉定) 2室2厅 南,2室2厅,2.0,82.41,南,精装,Fully Furnished,中,Mid,5.0,1995.0,30.0,板楼,Slab,228.0,2280000.0,27667.0,VR房源,https://sh.lianjia.com/ershoufang/107115803865.html
jiading,Jiading,嘉美坊,14号地铁口200米 全明户型 中间楼层 看房随时 采光好,1室1厅,1.0,48.49,南,简装,Basic Furnished,中,Mid,6.0,1996.0,29.0,板楼,Slab,169.0,1690000.0,34853.0,近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115675732.html
jiading,Jiading,翔和雅苑1437弄,印象城地铁口，婚房装修拎包入住，保养好，视野无遮挡,1室2厅,1.0,54.23,南,精装,Fully Furnished,中,Mid,18.0,2013.0,12.0,板楼,Slab,175.0,1750000.0,32270.0,VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115761425.html
jiading,Jiading,银杏小区,必卖好房，全明户型，精装修，总价低大三房,3室2厅,3.0,92.29,南,精装,Fully Furnished,高,High,6.0,1995.0,30.0,板楼,Slab,159.0,1590000.0,17229.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115549294.html
jiading,Jiading,中星海上名豪苑(一期),加班到深夜通勤2小时扛不住？地铁口200米低总价商品房,2室2厅,2.0,79.64,南,简装,Basic Furnished,低,Low,18.0,2011.0,14.0,板楼,Slab,289.5,2895000.0,36352.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115775309.html
jiading,Jiading,嘉善坊,地铁口带院子，门口即14号线双轨交，配套成熟看房方便,2室1厅,2.0,58.59,南,毛坯,Bare Shell,低,Low,6.0,1995.0,30.0,板楼,Slab,240.0,2400000.0,40963.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115611434.html
jiading,Jiading,金鼎香樟苑(西区),南北通透两房，近地铁，次新小区车位足，满五年，税少,2室2厅,2.0,89.41,南 北,精装,Fully Furnished,低,Low,18.0,2012.0,13.0,板楼,Slab,399.0,3990000.0,44626.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115517462.html
jiading,Jiading,中星海上名豪苑(四期),中高楼层，带产权车位，位置好视野佳,2室2厅,2.0,89.76,南 北,毛坯,Bare Shell,高,High,18.0,2014.0,11.0,板楼,Slab,360.0,3600000.0,40107.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115599606.html
jiading,Jiading,森林公馆(425弄),"甄选好房,绿树成荫，自住优选，居住质感出众",2室1厅,2.0,87.39,南,精装,Fully Furnished,中,Mid,18.0,2010.0,15.0,板楼,Slab,386.0,3860000.0,44170.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115743957.html
jiading,Jiading,迎园一坊,近嘉闵线，百联商圈，近菜场，生活配套成熟,2室1厅,2.0,57.17,南,简装,Basic Furnished,中,Mid,6.0,1995.0,30.0,板楼,Slab,95.0,950000.0,16618.0,VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114104363.html
jiading,Jiading,金丰新村,地铁13号线，中间楼层，小区中间位置，户型方正,2室1厅,2.0,79.27,南,简装,Basic Furnished,中,Mid,6.0,1993.0,32.0,板楼,Slab,285.0,2850000.0,35954.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115497552.html
jiading,Jiading,安亭瑞仕华庭,品质小区大平层+一梯一户带梯控隐私高+高区采光视野好,3室2厅,3.0,155.05,南 北,精装,Fully Furnished,,Unknown,25.0,2014.0,11.0,板楼,Slab,445.0,4450000.0,28701.0,VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111353124.html
songjiang,Songjiang,西林小区,房子通透通风好户型方正厅宽房间大采光全天后,2室1厅,2.0,73.85,南,简装,Basic Furnished,高,High,6.0,1994.0,31.0,板楼,Slab,142.0,1420000.0,19229.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115234722.html
songjiang,Songjiang,新凯一期,房子满五年，税费少。精装修可拎包入住。三阳台户型,1室1厅,1.0,53.88,南,精装,Fully Furnished,低,Low,11.0,2006.0,19.0,板楼,Slab,158.0,1580000.0,29325.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115662421.html
songjiang,Songjiang,新凯一期,临河，带大花园，双阳台，飞机户型,3室2厅,3.0,92.95,南 北,简装,Basic Furnished,低,Low,6.0,2006.0,19.0,板楼,Slab,242.0,2420000.0,26036.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115501460.html
songjiang,Songjiang,塘和家园登云苑,新上小区前排三房，楼层佳视野好，业主诚意出售,3室1厅,3.0,81.23,南 北,简装,Basic Furnished,中,Mid,18.0,2015.0,10.0,板楼,Slab,185.0,1850000.0,22775.0,VR看装修|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107114037556.html
songjiang,Songjiang,新凯城银杏苑,刚需一房，采光好，一手产权清晰,1室1厅,1.0,52.74,南,精装,Fully Furnished,低,Low,15.0,2012.0,13.0,板楼,Slab,118.0,1180000.0,22374.0,VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115602396.html
songjiang,Songjiang,德邑小城(公寓),南向无遮挡，阳光全天在线，三开间朝阳户型，业主诚意,3室2厅,3.0,90.16,南,精装,Fully Furnished,,Unknown,11.0,2009.0,16.0,板楼,Slab,266.0,2660000.0,29504.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115178347.html
songjiang,Songjiang,新城上坤樾山半岛,地铁便捷，舒适叠墅生活触手可及，山居静谧纯享自然,4室1厅,4.0,114.98,南 北,精装,Fully Furnished,中,Mid,4.0,2019.0,6.0,板楼,Slab,605.0,6050000.0,52618.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112076625.html
songjiang,Songjiang,协和海琴花园,新上房源，清水毛坯，飞机户型，链家店长24h推荐！,3室2厅,3.0,154.8,南 北,毛坯,Bare Shell,中,Mid,10.0,2000.0,25.0,板楼,Slab,350.0,3500000.0,22610.0,VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115588055.html
songjiang,Songjiang,西林小区,双南房，视野开阔，采光充足，精装修可直接拎包入住,2室1厅,2.0,70.13,南,精装,Fully Furnished,高,High,6.0,1994.0,31.0,板楼,Slab,128.0,1280000.0,18252.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115068278.html
songjiang,Songjiang,开元新都,正四房，小区自带天然湖泊，环境好，品质高，配套成熟,4室2厅,4.0,143.28,南,简装,Basic Furnished,中,Mid,5.0,2003.0,22.0,板楼,Slab,550.0,5500000.0,38387.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115663718.html
songjiang,Songjiang,国贸佘山原墅,私密上叠，带车位，可装电梯，含地下室+花园,2室1厅,2.0,151.73,南,精装,Fully Furnished,中,Mid,4.0,,,板楼,Slab,347.0,3470000.0,22870.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107113993557.html
songjiang,Songjiang,新凯城香樟苑,佘山站1.2km路程，香樟苑电梯三房边套,3室1厅,3.0,80.5,南,精装,Fully Furnished,中,Mid,14.0,2011.0,14.0,板楼,Slab,198.0,1980000.0,24597.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115207753.html
songjiang,Songjiang,新凯一期,好房推荐：楼梯户型+纯边套+采光提升2倍+随时好看房,2室2厅,2.0,77.85,南 北,毛坯,Bare Shell,中,Mid,5.0,2006.0,19.0,板楼,Slab,199.0,1990000.0,25562.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114491127.html
songjiang,Songjiang,佘北家园嘉枫苑,近山姆，接地气，简单装修，绿化高，楼间距大,2室1厅,2.0,71.6,南,毛坯,Bare Shell,高,High,16.0,2017.0,8.0,板楼,Slab,110.0,1100000.0,15364.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115128772.html
songjiang,Songjiang,塘和家园山茶雅苑,近12号线9号线，南北户型 洋房小区，业主诚意出售,2室1厅,2.0,77.9,南,毛坯,Bare Shell,中,Mid,10.0,2019.0,6.0,,Unknown,165.0,1650000.0,21182.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107114479860.html
songjiang,Songjiang,新凯城尚樱苑,户型方正，中间楼层，得房率高。欢迎带看,2室1厅,2.0,73.46,南,简装,Basic Furnished,高,High,18.0,2014.0,11.0,板楼,Slab,168.0,1680000.0,22870.0,VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107113880644.html
songjiang,Songjiang,米兰诺贵都,米兰诺贵都 2室2厅 南,2室2厅,2.0,87.49,南,其他,Other,低,Low,19.0,2013.0,12.0,板楼,Slab,239.0,2390000.0,27318.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115290297.html
songjiang,Songjiang,新凯城紫荆苑,推窗见书声，孩子多睡半小时！小区C位，随时看,2室1厅,2.0,73.66,南,精装,Fully Furnished,中,Mid,14.0,2014.0,11.0,板楼,Slab,175.0,1750000.0,23758.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115660683.html
songjiang,Songjiang,新凯城紫荆苑,精装修一房，拎包入住，环境良好。,1室1厅,1.0,52.44,南,精装,Fully Furnished,低,Low,18.0,2014.0,11.0,板楼,Slab,115.0,1150000.0,21930.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115758842.html
songjiang,Songjiang,塘和家园登云苑,精装修30W的大边套，自住优选，首付低！,2室1厅,2.0,68.25,南,精装,Fully Furnished,低,Low,18.0,2015.0,10.0,板楼,Slab,145.0,1450000.0,21246.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115755669.html
songjiang,Songjiang,塘和家园登云苑,高楼层视野开阔＋店长主推优质好房,2室2厅,2.0,68.21,南 北,简装,Basic Furnished,高,High,18.0,2015.0,10.0,板楼,Slab,143.0,1430000.0,20965.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115749018.html
songjiang,Songjiang,茉莉雅苑,9号12号线双地铁，客厅带朝南横向大阳台，采光嘎嘎好,1室1厅,1.0,60.25,南,毛坯,Bare Shell,低,Low,14.0,2012.0,13.0,板楼,Slab,118.0,1180000.0,19586.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115313186.html
songjiang,Songjiang,绿庭尚城,绿庭尚城经典小三房一梯两户近地铁产权清晰,3室2厅,3.0,88.87,南 北,精装,Fully Furnished,低,Low,18.0,2010.0,15.0,板楼,Slab,338.0,3380000.0,38034.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115544014.html
songjiang,Songjiang,贝尚湾(公寓),新上好房 好楼层 视野开阔 采光好,2室2厅,2.0,92.4,南,精装,Fully Furnished,中,Mid,17.0,2008.0,17.0,板楼,Slab,398.0,3980000.0,43074.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115582561.html
songjiang,Songjiang,新凯城尚樱苑,位置好楼层视野不错  近9号车车,1室1厅,1.0,53.54,南,简装,Basic Furnished,低,Low,18.0,2014.0,11.0,板楼,Slab,108.0,1080000.0,20172.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107112915480.html
songjiang,Songjiang,贝尚湾(公寓),南北通二期两房，近北门，出行方便，精装修，诚意出售,2室2厅,2.0,89.12,南 北,精装,Fully Furnished,低,Low,16.0,2012.0,13.0,板楼,Slab,399.0,3990000.0,44772.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115378791.html
songjiang,Songjiang,新凯城兰馨苑,"别瞎对比! 楼层采光视野在线, 同价位里断层领先 ,",2室2厅,2.0,71.83,南,精装,Fully Furnished,中,Mid,18.0,2015.0,10.0,板楼,Slab,176.0,1760000.0,24503.0,甄选房|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115591781.html
