district,community,title,house_info,total_price_wan,unit_price_raw,tags,listing_url
hongkou,广中扩大小区,中环内+小三房+电梯房+非顶楼+边套全明+19号地铁,3室1厅 | 63.78平米 | 南 | 精装 | 高楼层(共6层) | 1989年 | 板楼,337万,"52,838元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115575646.html
hongkou,墨翠里,商圈聚焦：边套全明户型，产权清晰，有钥匙，价好谈,2室1厅 | 76.89平米 | 南 东 | 毛坯 | 高楼层(共35层) | 2019年 | 板塔结合,345万,"44,870元/平",VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115791629.html
hongkou,大西小区,双南低楼层 老少皆宜 地铁8号 10号内环双轨,2室1厅 | 46.62平米 | 南 | 简装 | 中楼层(共5层) | 1978年 | 板楼,268万,"57,487元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115733133.html
hongkou,大上海紫金城,大上海紫金城  二梯二户 中区楼层  飞机户型,3室2厅 | 128.25平米 | 南 北 | 简装 | 高楼层(共18层) | 2008年 | 板楼,999万,"77,895元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115420932.html
hongkou,金枫里,店长推荐好房+精装修南北通风+中间楼层视野好,2室1厅 | 76平米 | 南 北 | 精装 | 低楼层(共35层) | 2016年 | 板楼,329万,"43,290元/平",VR房源,https://sh.lianjia.com/ershoufang/107115533140.html
hongkou,瑞虹新城悦庭,爆款好房！瑞虹7期次新大两房+会所+人车分流+车位,2室2厅 | 105.19平米 | 南 | 精装 | 29层 | 2016年 | 板楼,1399万,"132,998元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114399000.html
hongkou,瑞虹新城天悦郡庭,2020年次新房＋看出去视野很舒服＋业主诚意,2室2厅 | 94.99平米 | 南 | 精装 | 低楼层(共33层) | 2020年 | 板楼,1288万,"135,594元/平",近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107113623957.html
hongkou,广中扩大小区,中环内+小三房+电梯房+非顶楼+边套全明+19号地铁,3室1厅 | 63.78平米 | 南 | 精装 | 高楼层(共6层) | 1989年 | 板楼,337万,"52,838元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115575646.html
hongkou,瑞虹新城(一期),别错过～瑞虹小两房全南采光好，看小区花园！业主诚意,2室1厅 | 72.06平米 | 南 | 简装 | 低楼层(共32层) | 1998年 | 塔楼,659万,"91,452元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114978076.html
hongkou,黄山坊,独用露台+精装修拎包入住 内环边 地铁口 全明电梯房,3室1厅 | 90.09平米 | 南 | 精装 | 低楼层(共17层) | 2007年 | 塔楼,425万,"47,176元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115738004.html
hongkou,建邦16区,业主二次装修80万，有产权车位，高区视野开阔全天阳光,2室2厅 | 101.38平米 | 南 | 精装 | 高楼层(共31层) | 2011年 | 板楼,1080万,"106,530元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115166493.html
hongkou,锦苑小区(虹口),满五年，税费少，环境舒适，中间楼层，看房提前预约,1室1厅 | 45.09平米 | 南 | 精装 | 中楼层(共6层) | 1993年 | 板楼,188万,"41,695元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115481710.html
hongkou,浦江名邸,别错过~瑞虹北外滩大两房，户型漂亮宜居住,2室2厅 | 133.82平米 | 南 | 精装 | 低楼层(共25层) | 2005年 | 板楼,949万,"70,917元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115421969.html
hongkou,邮政曲阳大楼,邮局领导住房！物业管理好，大楼环境整洁干净！全明！,3室1厅 | 111.68平米 | 南 | 精装 | 中楼层(共24层) | 1997年 | 塔楼,625万,"55,964元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115408238.html
hongkou,安得公寓,虹口内环内，地铁500米，公园附近，电梯两房,2室1厅 | 76.8平米 | 南 | 简装 | 高楼层(共18层) | 1989年 | 塔楼,418万,"54,428元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115580702.html
hongkou,瑞虹新城(一期),瑞安打造+近北外滩+3轨交/55万方商圈+精装修，双卫,3室2厅 | 111.28平米 | 东南 西南 | 精装 | 低楼层(共39层) | 2002年 | 塔楼,899万,"80,788元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115525244.html
hongkou,凯虹家园,海伦路地铁口精装修中高区花园住宅小区满五年一套,2室2厅 | 101.93平米 | 南 | 精装 | 中楼层(共33层) | 2001年 | 板楼,795万,"77,995元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115630574.html
hongkou,宝华城市花园,新上好房！近地铁1/3/8号线+带产权车位+采光无遮挡,2室2厅 | 91.26平米 | 南 | 精装 | 27层 | 2010年 | 板楼,735万,"80,540元/平",VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115593801.html
hongkou,赤一小区,中间楼层！采光视野无遮挡！小区中间位置！！！,1室0厅 | 33.3平米 | 南 | 简装 | 中楼层(共6层) | 1985年 | 板楼,163万,"48,949元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115701100.html
hongkou,瑞虹新城璟庭,花园社区，品质楼盘，和翠湖新天地同一个开发商,3室2厅 | 148.1平米 | 南 | 精装 | 低楼层(共30层) | 2014年 | 板楼,1750万,"118,164元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115229473.html
hongkou,东体育会路309弄,门店主推！带电梯！售后公房！满五年！边套全明三房！,3室1厅 | 67.23平米 | 南 北 | 简装 | 中楼层(共7层) | 1985年 | 板楼,428万,"63,663元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115796870.html
hongkou,瑞虹新城璟庭,新上架！瑞虹天地商圈，大宽横厅大拐角阳台采光好！,3室2厅 | 142.77平米 | 南 | 精装 | 中楼层(共29层) | 2014年 | 板楼,1600万,"112,069元/平",近地铁|VR房源,https://sh.lianjia.com/ershoufang/107114678210.html
hongkou,浦江名邸,滨江C位，浦江名邸三期，刷卡入户，看花园，近地铁口,2室2厅 | 136.34平米 | 南 | 精装 | 低楼层(共31层) | 2005年 | 板楼,1098万,"80,534元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115326289.html
hongkou,巴林小区,店长推荐：电梯房，刷卡到户，高区视野好，业主诚意,2室1厅 | 54.16平米 | 南 | 精装 | 高楼层(共6层) | 1991年 | 板楼,325万,"60,008元/平",VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115803555.html
hongkou,和泰玫瑰园,新.牌浦西NO1高楼北外滩中.心旁.无车区核.心地段C位,3室2厅 | 129.73平米 | 南 | 精装 | 中楼层(共17层) | 2000年 | 板楼,1290万,"99,438元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115526617.html
hongkou,恒业公寓,税费各付+内环内电梯小高层大两房+中区精装变现出售！,2室2厅 | 106.22平米 | 东南 南 | 精装 | 中楼层(共11层) | 1998年 | 板楼,595万,"56,016元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115620481.html
hongkou,花园城,"叮咚正规三房两卫来,全明户型,中间楼层,南北通总高8楼",3室2厅 | 133.94平米 | 南 | 简装 | 中楼层(共8层) | 2003年 | 板楼,998万,"74,511元/平",近地铁|VR房源,https://sh.lianjia.com/ershoufang/107114577460.html
hongkou,凯虹公寓,4.13降178万！全南两房 全天采光 精致地铁小户型,2室0厅 | 60.93平米 | 南 | 精装 | 高楼层(共6层) | 1997年 | 板楼,388万,"63,680元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115310678.html
hongkou,耀江国际广场(峨眉路299弄),外滩旁！品质小区！人车分流！南北通边套全明大两房！,2室2厅 | 105.09平米 | 东 南 北 | 精装 | 23层 | 2005年 | 板楼,950万,"90,399元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115109466.html
hongkou,密云花苑,复旦大学旁明星小区出房 此房为少有户型几年不出,3室2厅 | 113.8平米 | 南 | 其他 | 中楼层(共21层) | 1996年 | 塔楼,560万,"49,210元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114710074.html
hongkou,爱家豪庭,北外滩一览无余+东方明珠三件套+三轨交汇+品质物业,1室2厅 | 76.26平米 | 南 | 精装 | 高楼层(共26层) | 2007年 | 板楼,670万,"87,858元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107113264224.html
hongkou,名江七星城,热门⭐次顶楼＋江景房⭐方便停车⭐地铁口⭐诚意出售,3室1厅 | 135.78平米 | 南 | 精装 | 高楼层(共30层) | 2003年 | 板楼,1299万,"95,670元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114695160.html
hongkou,瑞虹新城(一期),楼中位置，全明双卫户型，采光无遮挡，看小区花园急卖,2室2厅 | 88.05平米 | 南 北 | 精装 | 中楼层(共39层) | 2000年 | 板楼,758万,"86,088元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115635686.html
hongkou,中皇北岸锦源,北外滩次新四房+格局好视野佳+旁边配套齐全+诚意出售,4室2厅 | 169.87平米 | 南 | 精装 | 27层 | 2024年 | 板楼,2088万,"122,918元/平",近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115045208.html
hongkou,瑞虹新城怡庭,新出 高区 阳光视野好 看房提前联系,3室2厅 | 167.88平米 | 南 | 精装 | 高楼层(共27层) | 2016年 | 板楼,2199万,"130,987元/平",近地铁|VR房源,https://sh.lianjia.com/ershoufang/107115296128.html
hongkou,虹口现代公寓,新上爆款，阳光刺眼，板式小两房，总价低。近4.10地铁,2室2厅 | 93.09平米 | 南 | 精装 | 低楼层(共34层) | 2002年 | 板楼,699万,"75,089元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114859929.html
hongkou,上外中山大楼,内环内鲁迅公园旁南北两房，业主诚售,2室0厅 | 60.17平米 | 南 | 简装 | 低楼层(共19层) | 1988年 | 塔楼,248万,"41,217元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115621120.html
hongkou,镇北小区,虹口区1梯2户精装双南两房，双天井近地铁,2室1厅 | 61.83平米 | 南 | 精装 | 低楼层(共6层) | 1992年 | 板楼,400万,"64,694元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110777085.html
hongkou,世博花园,瑞虹旁10年白玉兰奖，复式大平层，小区中间位置，,4室2厅 | 258.9平米 | 南 | 精装 | 低楼层(共17层) | 2004年 | 板楼,1750万,"67,594元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107110436795.html
hongkou,文华苑(虹口),中间楼层+满五年+业主诚心出售,1室1厅 | 41.46平米 | 南 | 简装 | 中楼层(共6层) | 1996年 | 板楼,255万,"61,506元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107107352395.html
hongkou,庐迅大厦,中高区两房高区视野无遮挡工作日看房随时方便,2室2厅 | 95.79平米 | 东 | 其他 | 中楼层(共23层) | 1997年 | 塔楼,528万,"55,121元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113700479.html
hongkou,水仙家园,此房满五年、婚房装修，视野通透，采光好，,2室1厅 | 57.8平米 | 南 | 精装 | 中楼层(共7层) | 1996年 | 板楼,280万,"48,443元/平",VR看装修,https://sh.lianjia.com/ershoufang/107113722820.html
hongkou,邮电二村,精装修双南全明户型，楼层好，采光充足,2室1厅 | 60.6平米 | 南 | 精装 | 高楼层(共6层) | 1993年 | 板楼,410万,"67,657元/平",近地铁|VR看装修,https://sh.lianjia.com/ershoufang/107113830837.html
hongkou,赤一小区,曲阳同济大学旁精装修采光好一房,1室1厅 | 35.73平米 | 南 | 精装 | 高楼层(共6层) | 1983年 | 板楼,250万,"69,970元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110285921.html
hongkou,新五小区,精装修，中间楼层，户型正，拎包入住,2室1厅 | 71.33平米 | 南 北 | 精装 | 中楼层(共6层) | 1986年 | 板楼,390万,"54,676元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107111232327.html
hongkou,密二小区,曲阳板块 新上房源 中间楼层 近地铁 诚意出售,1室1厅 | 36.3平米 | 南 | 简装 | 中楼层(共6层) | 1982年 | 板楼,243万,"66,943元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107108832051.html
hongkou,凉城路1201弄,精装修+边套全明户型+配套齐全+交通便利,2室1厅 | 59.5平米 | 南 北 | 精装 | 高楼层(共6层) | 1991年 | 板楼,328万,"55,127元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107111219672.html
hongkou,赤一小区,赤一小区 1室1厅 南,1室1厅 | 34.39平米 | 南 | 简装 | 中楼层(共6层) | 1985年 | 板楼,195万,"56,703元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114714946.html
hongkou,瑞虹新城二期(优贤生活),瑞虹之巅 全天采光 视野开阔 满五且一房东随叫随到,2室2厅 | 94.04平米 | 南 | 精装 | 高楼层(共37层) | 2006年 | 板塔结合,940万,"99,958元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111089337.html
hongkou,水木年华花园,阳光充沛，绿草茵茵·，08年，两房两厅两卫，生活方便,2室2厅 | 115.51平米 | 南 | 精装 | 低楼层(共18层) | 2008年 | 板楼,830万,"71,856元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110366771.html
hongkou,新市南路561弄,97年房龄，一房南北通，高层采光通风效果佳，全明户型,1室1厅 | 51.09平米 | 南 | 简装 | 高楼层(共6层) | 1997年 | 板楼,280万,"54,806元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107107678758.html
hongkou,广裕小区,满五年，南北两房，前面视野开阔，全明户型,2室1厅 | 66.68平米 | 南 | 简装 | 高楼层(共6层) | 1995年 | 板楼,268万,"40,192元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113405839.html
hongkou,新北小区,房主诚售，小区自带幼儿园，离地铁近,2室1厅 | 51.8平米 | 南 | 简装 | 高楼层(共6层) | 1986年 | 板楼,245万,"47,298元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112034796.html
hongkou,虹连大楼,电梯房，可拎包入住，地铁200米，8+10号线，诚意出售,2室1厅 | 72.96平米 | 南 西南 | 精装 | 低楼层(共18层) | 1991年 | 塔楼,349万,"47,835元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114284889.html
hongkou,恒大江湾华庭,2021年次新商品房，房龄新，房型正气，小区配套齐全,2室2厅 | 100.98平米 | 北 南 | 精装 | 高楼层(共24层) | 2021年 | 板楼,880万,"87,146元/平",VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107113660320.html
hongkou,华进公寓,左膀地铁，右臂商场，低总价大两房,2室1厅 | 92.81平米 | 南 | 简装 | 高楼层(共7层) | 1996年 | 板楼,420万,"45,254元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112253659.html
hongkou,商洛小区,内环边，双轨交，近地铁，房东诚意出售,2室1厅 | 80.13平米 | 南 | 精装 | 低楼层(共6层) | 1958年 | 板楼,476万,"59,404元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112810864.html
hongkou,恒城花苑,1997年外销房，品质好小区物业管理好！东南向采光好！,3室2厅 | 120.06平米 | 南 北 | 精装 | 低楼层(共24层) | 1997年 | 塔楼,830万,"69,133元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107111183740.html
hongkou,仁德小区,三号线江湾镇地铁口，精装修，诚心出售,2室1厅 | 49.98平米 | 南 | 精装 | 高楼层(共6层) | 1989年 | 板楼,249万,"49,820元/平",近地铁|VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107107019943.html
hongkou,银联花园,新上边套，两房一厅，利用率高，业主诚意出售。,2室1厅 | 58.77平米 | 南 | 简装 | 高楼层(共6层) | 1993年 | 板楼,398万,"67,722元/平",近地铁|VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111999353.html
hongkou,庐迅大厦,此房楼层好，视野好，离公园近，配套齐全，交通便利,2室1厅 | 95.79平米 | 东 | 精装 | 高楼层(共23层) | 1997年 | 塔楼,499万,"52,094元/平",近地铁|VR看装修|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107108006604.html
